din,brand_name,atc_description,prior_shortage_count,manufacturer_count,days_since_last_shortage,risk_score
2299607.0,TEVA-TOLTERODINE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,10.0,1794.0,0.04414047267638901
2220520.0,BROMAZEPAM-3 - TAB 3MG,ANXIOLYTICS,2,9.0,3521.0,0.04413489380928672
195057.0,NEO-MEDROL ACNE LOTION,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,2,38.0,2557.0,0.04406975499758448
2422549.0,EZETIMIBE,"LIPID MODIFYING AGENTS, PLAIN",1,22.0,4090.0,0.04404809756935753
2429861.0,MAR-AMITRIPTYLINE,ANTIDEPRESSANTS,2,21.0,4110.0,0.04402428114391647
2097168.0,RATIO-IPRATROPIUM UDV,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",1,15.0,4125.0,0.043892862207209164
38903.0,5% DEXTROSE AND 0.45% SODIUM CHLORIDE,I.V. SOLUTIONS,1,101.0,1810.0,0.04385085186717244
2350270.0,FINASTERIDE,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,1,24.0,4127.0,0.04384815296638375
2351099.0,LORAZEPAM,ANXIOLYTICS,1,17.0,2577.0,0.04384478758289141
1997580.0,ASACOL,INTESTINALANTIINFLAMMATORY AGENTS,1,12.0,2965.0,0.04380188853548928
2475197.0,MINT-DICLOFENAC,ANTIINFLAMMATORY AGENTS,2,26.0,1985.0,0.04367691412528033
2282607.0,ACT RISPERIDONE,ANTIPSYCHOTICS,1,29.0,4186.0,0.04363797006118417
2282623.0,ACT RISPERIDONE,ANTIPSYCHOTICS,1,29.0,4186.0,0.04363797006118417
2370034.0,GEMCITABINE FOR INJECTION,ANTIMETABOLITES,1,17.0,4133.0,0.04359168459438293
2407736.0,SANDOZ QUETIAPINE XRT,ANTIPSYCHOTICS,1,33.0,4189.0,0.04353711185285378
2407698.0,SANDOZ QUETIAPINE XRT,ANTIPSYCHOTICS,1,33.0,4189.0,0.04353711185285378
828416.0,PINDOLOL-5 TAB 5MG,BETA BLOCKING AGENTS,1,12.0,3223.0,0.04348391951696392
828424.0,PINDOLOL-10 TAB 10MG,BETA BLOCKING AGENTS,1,12.0,3223.0,0.04348391951696392
2236979.0,TEVA-FLUCONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,1,29.0,2588.0,0.043464815501524645
2546736.0,CYCLOPHOSPHAMIDE FOR INJECTION USP,ALKYLATINGAGENTS,1,8.0,920.0,0.04341409879261795
2546744.0,CYCLOPHOSPHAMIDE FOR INJECTION USP,ALKYLATINGAGENTS,1,8.0,920.0,0.04341409879261795
2228351.0,PMS-LOPERAMIDE - CAPLET 2MG,ANTIPROPULSIVES,3,22.0,3720.0,0.04335374913106766
1946897.0,PMS DEXAMETHASONE ELIXIR 0.5MG/5ML,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",1,32.0,4141.0,0.0433390112035333
2261472.0,FLUCONAZOLE  IN SODIUM CHLORIDE INJECTION USP,ANTIMYCOTICS FOR SYSTEMIC USE,1,29.0,4141.0,0.04332826899363317
2547694.0,CYCLOPHOSPHAMIDE FOR INJECTION USP,ALKYLATINGAGENTS,1,8.0,923.0,0.04329942016596186
2547686.0,CYCLOPHOSPHAMIDE FOR INJECTION USP,ALKYLATINGAGENTS,1,8.0,923.0,0.04329942016596186
2310260.0,PMS-OMEPRAZOLE DR,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),5,20.0,4078.0,0.043296039223116596
836362.0,DDAVP SPRAY,POSTERIOR PITUITARY LOBE HORMONES,1,8.0,2978.0,0.04328850206378458
2413590.0,CARBAMAZEPINE CR,ANTIEPILEPTICS,1,14.0,3163.0,0.04325791742136332
511536.0,MOGADON,HYPNOTICS AND SEDATIVES,1,4.0,4141.0,0.043238849383862445
2239941.0,CELEBREX,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",1,27.0,4144.0,0.043206664844657974
2311461.0,PRO-DICLO RAPIDE - 50,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",1,12.0,2982.0,0.043150346610332645
2230432.0,METONIA,PROPULSIVES,2,14.0,4322.0,0.04314197266615693
2187108.0,SYNPHASIC 21 TABLETS,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,1,36.0,2986.0,0.0430837764641687
2182866.0,DALACIN C 300 MG,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,21.0,2985.0,0.04306836019118428
2153386.0,NAPROXEN-NA DF -TAB 550MG,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",1,20.0,4147.0,0.04306758439522365
2241798.0,PROCYTOX,ALKYLATINGAGENTS,1,8.0,930.0,0.04303296042429239
2155907.0,ADALAT XL - SRT 30MG,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,2,20.0,3166.0,0.04293279123734136
2241799.0,PROCYTOX,ALKYLATINGAGENTS,1,8.0,933.0,0.042919243405850585
2400030.0,TEVA-CAPECITABINE,ANTIMETABOLITES,1,10.0,4151.0,0.04288044538434169
2024152.0,DIFLUCAN PWS 50MG/5ML,ANTIMYCOTICS FOR SYSTEMIC USE,1,29.0,4154.0,0.04283434812936089
2331489.0,RIVA-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4158.0,0.042736430058851575
466697.0,POTASSIUM CHLORIDE 20 MEQ IN 5% DEXTROSE,I.V. SOLUTIONS,1,101.0,3002.0,0.04270886739685065
2416255.0,APO-ABACAVIR-LAMIVUDINE-ZIDOVUDINE,DIRECT ACTING ANTIVIRALS,2,11.0,3559.0,0.04268785229333845
2285827.0,GD-GABAPENTIN,ANTIEPILEPTICS,0,37.0,1841.0,0.042672917938528246
2402998.0,ACT PREGABALIN,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2402912.0,ACT PREGABALIN,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2402939.0,ACT PREGABALIN,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2402971.0,ACT PREGABALIN,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2403749.0,PREGABALIN,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2411733.0,PREGABALIN-50,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2411725.0,PREGABALIN-25,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2411768.0,PREGABALIN-150,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2411741.0,PREGABALIN-75,ANTIEPILEPTICS,0,35.0,1841.0,0.04266586134539672
2230896.0,TOPAMAX 200MG,ANTIEPILEPTICS,0,30.0,1841.0,0.042648224739965775
2230893.0,TOPAMAX 25MG,ANTIEPILEPTICS,0,30.0,1841.0,0.042648224739965775
2230894.0,TOPAMAX 100MG,ANTIEPILEPTICS,0,30.0,1841.0,0.042648224739965775
2397099.0,RAN-QUETIAPINE,ANTIPSYCHOTICS,2,33.0,3228.0,0.042642056164946665
2397102.0,RAN-QUETIAPINE,ANTIPSYCHOTICS,2,33.0,3228.0,0.042642056164946665
2448491.0,BIO-CITALOPRAM,ANTIDEPRESSANTS,4,45.0,3342.0,0.04261930481932995
2321157.0,YAZ,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,1,8.0,1834.0,0.04260389047673925
2442043.0,CLONAZEPAM,ANTIEPILEPTICS,0,17.0,1841.0,0.042602402159239224
2239025.0,TEVA-CLONAZEPAM,ANTIEPILEPTICS,0,17.0,1841.0,0.042602402159239224
2442051.0,CLONAZEPAM,ANTIEPILEPTICS,0,17.0,1841.0,0.042602402159239224
2442027.0,CLONAZEPAM,ANTIEPILEPTICS,0,17.0,1841.0,0.042602402159239224
2248232.0,TEVA-LAMOTRIGINE,ANTIEPILEPTICS,0,15.0,1841.0,0.04259535670808948
2248234.0,TEVA-LAMOTRIGINE,ANTIEPILEPTICS,0,15.0,1841.0,0.04259535670808948
369810.0,TEGRETOL CHEWTABS 100 MG,ANTIEPILEPTICS,0,14.0,1841.0,0.042591834400021206
665088.0,TEGRETOL CHEWTABS 200MG,ANTIEPILEPTICS,0,14.0,1841.0,0.042591834400021206
2239703.0,TEVA-DIVALPROEX,ANTIEPILEPTICS,0,11.0,1841.0,0.04258126914560463
2240342.0,DIVALPROEX-250,ANTIEPILEPTICS,0,11.0,1841.0,0.04258126914560463
2240341.0,DIVALPROEX-125,ANTIEPILEPTICS,0,11.0,1841.0,0.04258126914560463
2239702.0,TEVA-DIVALPROEX,ANTIEPILEPTICS,0,11.0,1841.0,0.04258126914560463
2239701.0,TEVA-DIVALPROEX,ANTIEPILEPTICS,0,11.0,1841.0,0.04258126914560463
2240343.0,DIVALPROEX-500,ANTIEPILEPTICS,0,11.0,1841.0,0.04258126914560463
2407639.0,ZOLEDRONIC ACID FOR INJECTION,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,1,17.0,3005.0,0.0423010590677807
2350912.0,MORPHINE SR,OPIOIDS,1,22.0,2669.0,0.04228982026824362
2310600.0,PRO-AZITHROMYCINE,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,18.0,4169.0,0.04223267451575668
2248453.0,GLICLAZIDE-80,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1,16.0,3007.0,0.042222955664365104
2414716.0,ACT EZETIMIBE,"LIPID MODIFYING AGENTS, PLAIN",1,22.0,4138.0,0.042222450017674294
1919598.0,PARNATE,ANTIDEPRESSANTS,3,2.0,3559.0,0.04220043287151752
2326809.0,AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4174.0,0.04213722144458674
2326795.0,AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4174.0,0.04213722144458674
2243229.0,SANDOZ RANITIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2,33.0,3287.0,0.04213323139345973
2415739.0,APO-TRAVOPROST Z,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,2,8.0,3188.0,0.04206556012544219
2278111.0,PMS-FAMCICLOVIR,DIRECT ACTING ANTIVIRALS,3,12.0,3947.0,0.042062986869664316
2396920.0,ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,1,14.0,4175.0,0.04199566404165893
2296632.0,TEVA-RABEPRAZOLE EC,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),1,18.0,3115.0,0.04187640812790051
2331616.0,BUPROPION SR,ANTIDEPRESSANTS,2,14.0,2620.0,0.0417516099153015
2353687.0,APO-RISEDRONATE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,3,21.0,3608.0,0.04173819582426619
2297477.0,ACT AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4186.0,0.04169309454511779
2194228.0,RATIO-NYSTATIN,ANTIFUNGALS FOR TOPICAL USE,1,28.0,4186.0,0.04163791217078637
177016.0,VALISONE-G CREAM,"CORTICOSTEROIDS, COMB WITH ANTIBIOTICS",1,25.0,4187.0,0.041590820780913695
2019957.0,M-ESLON,OPIOIDS,1,22.0,3850.0,0.04158895419116001
2326817.0,AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4189.0,0.0415827643460521
2263033.0,SANDOZ SUMATRIPTAN,ANTIMIGRAINE PREPARATIONS,1,25.0,4189.0,0.04151740893085523
2352338.0,JAMP-ROPINIROLE,DOPAMINERGIC AGENTS,2,12.0,3205.0,0.04145245228981632
2345587.0,APO-RABEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),3,18.0,3714.0,0.04145149741084918
2243660.0,STREPTOMYCIN FOR INJECTION USP,AMINOGLYCOSIDE ANTIBACTERIALS,1,11.0,3028.0,0.041430013647259435
507415.0,DAN-GARD,OTHER DERMATOLOGICAL PREPARATIONS,1,69.0,4201.0,0.041229504932549434
2364077.0,SANDOZ ESCITALOPRAM,ANTIDEPRESSANTS,2,26.0,4186.0,0.04118583540675402
2357186.0,JAMP-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4201.0,0.04114423040837589
2377225.0,MOZOBIL,IMMUNOSTIMULANTS,2,4.0,2827.0,0.04108389155300561
2269031.0,RAN-METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,53.0,3221.0,0.0410095254304976
2331284.0,AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4207.0,0.04092662661676091
2331292.0,AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,4207.0,0.04092662661676091
632228.0,STATEX SUPPOSITORIES 5MG,OPIOIDS,2,22.0,2498.0,0.040863606187457095
2309912.0,PMS-OXYCODONE CR,OPIOIDS,2,13.0,4049.0,0.040776553692837815
2022222.0,ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500,OTHER ANALGESICS AND ANTIPYRETICS,1,173.0,1900.0,0.04074408912052899
1900854.0,OPTIRAY 320,"X-RAY CONTRAST MEDIA, IODINATED",3,2.0,2240.0,0.04070852444475467
2441454.0,JAMP-VALACYCLOVIR,DIRECT ACTING ANTIVIRALS,2,21.0,3227.0,0.040684589900432895
2368552.0,JAMP-RISEDRONATE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,2,21.0,3227.0,0.040684589900432895
564966.0,LOZIDE,"LOW-CEILING DIURETICS, EXCL THIAZIDES",2,17.0,3000.0,0.04047684714619984
2231505.0,PMS-DICLOFENAC-SR,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",2,26.0,3622.0,0.04042733308537729
476714.0,PYRIDIUM 100MG,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,4.0,4221.0,0.0402893578133174
2049961.0,TENORETIC 50/25MG TAB,BETA BLOCKING AGENTS AND OTHER DIURETICS,1,35.0,3065.0,0.040176616148274134
2049988.0,TENORETIC 100/25MG TAB,BETA BLOCKING AGENTS AND OTHER DIURETICS,1,35.0,3067.0,0.04010559605077706
2367610.0,PRAMIPEXOLE,DOPAMINERGIC AGENTS,2,16.0,3634.0,0.03996732072218532
2237791.0,PMS-VERAPAMIL SR,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2,21.0,3635.0,0.039948533195905994
2405679.0,JAMP-SILDENAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,33.0,3075.0,0.03981611199183525
2300095.0,PMS-ENALAPRIL,"ACE INHIBITORS, PLAIN",2,13.0,4727.0,0.03978155842905664
2240360.0,FENO-MICRO-200,"LIPID MODIFYING AGENTS, PLAIN",1,22.0,3047.0,0.039651537958988424
2385759.0,PANTOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,40.0,1841.0,0.03958916632741811
2385740.0,PANTOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,40.0,1841.0,0.03958916632741811
2239616.0,PANTO IV,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,40.0,1841.0,0.03958916632741811
2242940.0,TEVA-RANITIDINE SOLUTION,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,33.0,1841.0,0.03956618382786114
2296160.0,ACID REDUCER,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,33.0,1841.0,0.03956618382786114
2207788.0,MYLAN-RANITIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,33.0,1841.0,0.03956618382786114
2207761.0,MYLAN-RANITIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,33.0,1841.0,0.03956618382786114
2242697.0,TARO-WARFARIN,ANTITHROMBOTIC AGENTS,1,8.0,3080.0,0.03955818945104568
2334992.0,ENDOMETRIN,PROGESTOGENS,1,26.0,1920.0,0.039544663863743924
2374870.0,RAN-OMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,20.0,1841.0,0.03952353597756693
2190915.0,LOSEC,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,20.0,1841.0,0.03952353597756693
2385384.0,OMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,15.0,1841.0,0.039507144697727564
749494.0,APO-CIMETIDINE TAB 800MG,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,12.0,1841.0,0.03949731305877166
2227452.0,MYLAN-CIMETIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,12.0,1841.0,0.03949731305877166
2227479.0,MYLAN-CIMETIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,12.0,1841.0,0.03949731305877166
2227444.0,MYLAN-CIMETIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,12.0,1841.0,0.03949731305877166
2220164.0,APO-NIZATIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,9.0,1841.0,0.039487483765903365
2220156.0,APO-NIZATIDINE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),0,9.0,1841.0,0.039487483765903365
1926845.0,FLAGYSTATIN CREAM,"ANTIINFECTIVES/ANTISEPT.,EXCL COMB WITH CORTICOST.",1,28.0,4248.0,0.03941653910522812
2248267.0,PMS-MELOXICAM,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",3,24.0,4022.0,0.039403519433193465
598208.0,PODOFILM LIQ 250MG/ML,CHEMOTHERAPEUTICS FOR TOPICAL USE,2,3.0,3262.0,0.039385245914700016
2457059.0,BACLOFEN INJECTION,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",1,25.0,1925.0,0.03936674736762461
575186.0,HISTANTIL TAB 50MG,ANTIHISTAMINES FOR SYSTEMIC USE,1,7.0,4251.0,0.03924353972086065
2494892.0,NAT-PREGABALIN,,1,35.0,1934.0,0.03908669341603002
2162512.0,SYNALAR OINTMENT 0.025%,"CORTICOSTEROIDS, PLAIN",1,11.0,4257.0,0.03904854142411644
2312778.0,PRO-MIRTAZAPINE,ANTIDEPRESSANTS,1,22.0,4069.0,0.03902580657975679
2474921.0,PROBUPHINE,,1,1.0,3096.0,0.03897907212031235
2330954.0,JAMP-PRAVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",1,35.0,4230.0,0.03896563047850716
2248805.0,TEVA-CLARITHROMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,19.0,3101.0,0.03886485412573533
2248804.0,TEVA-CLARITHROMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,19.0,3102.0,0.038830441993367125
2213427.0,VENTOLIN NEBULES P.F. - 5MG/2.5ML,"ADRENERGICS, INHALANTS",1,23.0,3109.0,0.03860319496241438
2242000.0,CARBOCAINE 1%,"ANESTHETICS, LOCAL",2,9.0,3288.0,0.03850777924284441
707570.0,APO FUROSEMIDE TAB 80MG,HIGH-CEILING DIURETICS,2,30.0,3679.0,0.03845069382047355
2332450.0,ANACIN,OTHER ANALGESICS AND ANTIPYRETICS,1,65.0,1958.0,0.03835981650618458
1901885.0,YOHIMBINE TAB 5.4MG,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,5.0,3116.0,0.03830715883643399
723754.0,APRESOLINE,"ARTERIOLARSMOOTH MUSCLE, AGENTS ACTING ON",2,14.0,3299.0,0.038150020173953206
596418.0,EPIVAL,ANTIEPILEPTICS,2,11.0,3486.0,0.03802694043814781
2284235.0,TEVA-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2307812.0,MYLAN-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2284286.0,TEVA-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2284278.0,TEVA-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2284243.0,TEVA-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2307847.0,MYLAN-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2307804.0,MYLAN-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2307839.0,MYLAN-QUETIAPINE,ANTIPSYCHOTICS,0,33.0,1841.0,0.03800649562373005
2303663.0,SANDOZ RISPERIDONE,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2025299.0,RISPERDAL,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2025310.0,RISPERDAL,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2240551.0,RISPERDAL,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2240552.0,RISPERDAL,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2025280.0,RISPERDAL,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2025302.0,RISPERDAL,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2264218.0,TEVA-RISPERIDONE,ANTIPSYCHOTICS,0,29.0,1841.0,0.037993865507564034
2420414.0,JAMP-ONDANSETRON,ANTIEMETICS AND ANTINAUSEANTS,1,32.0,4290.0,0.037989405111400296
2464160.0,TEVA-ARIPIPRAZOLE,ANTIPSYCHOTICS,0,17.0,1841.0,0.03795599934312523
2322374.0,ABILIFY,ANTIPSYCHOTICS,0,17.0,1841.0,0.03795599934312523
2322382.0,ABILIFY,ANTIPSYCHOTICS,0,17.0,1841.0,0.03795599934312523
2464152.0,TEVA-ARIPIPRAZOLE,ANTIPSYCHOTICS,0,17.0,1841.0,0.03795599934312523
2322390.0,ABILIFY,ANTIPSYCHOTICS,0,17.0,1841.0,0.03795599934312523
768820.0,TEVA-HALOPERIDOL,ANTIPSYCHOTICS,0,13.0,1841.0,0.03794338534574395
396834.0,APO-HALOPERIDOL TAB 5MG,ANTIPSYCHOTICS,0,13.0,1841.0,0.03794338534574395
396826.0,APO-HALOPERIDOL TAB 2MG,ANTIPSYCHOTICS,0,13.0,1841.0,0.03794338534574395
2387786.0,LATUDA,ANTIPSYCHOTICS,0,8.0,1841.0,0.037927623511504936
2242570.0,FLUPHENAZINE OMEGA,ANTIPSYCHOTICS,0,8.0,1841.0,0.037927623511504936
2239636.0,FLUPHENAZINE OMEGA,ANTIPSYCHOTICS,0,8.0,1841.0,0.037927623511504936
2236950.0,RISPERDAL ORAL SOLUTION,ANTIPSYCHOTICS,0,6.0,1841.0,0.03792132053900065
2428830.0,RIVA-ESCITALOPRAM,ANTIDEPRESSANTS,1,26.0,4102.0,0.037913665594949644
2428857.0,RIVA-ESCITALOPRAM,ANTIDEPRESSANTS,1,26.0,4102.0,0.037913665594949644
2257572.0,SANDOZ ZOPICLONE,HYPNOTICS AND SEDATIVES,2,31.0,3696.0,0.037878744350506886
1948873.0,PHARMALGEN MIXED VESPID VENOM PROTEIN,ALLERGENS,1,4.0,4291.0,0.03786752464096853
1948881.0,PHARMALGEN MIXED VESPID VENOM PROTEIN,ALLERGENS,1,4.0,4291.0,0.03786752464096853
2451778.0,JAMP-CETIRIZINE,ANTIHISTAMINES FOR SYSTEMIC USE,1,26.0,1969.0,0.037864678950598016
1948903.0,PHARMALGEN HONEY BEE VENOM,ALLERGENS,1,2.0,4291.0,0.0378612312629024
1948970.0,PHARMALGEN WASP VENOM PROTEIN,ALLERGENS,1,2.0,4291.0,0.0378612312629024
1948962.0,PHARMALGEN YELLOW JACKET VENOM PROTEIN,ALLERGENS,1,2.0,4291.0,0.0378612312629024
1948989.0,PHARMALGEN WASP VENOM PROTEIN,ALLERGENS,1,2.0,4291.0,0.0378612312629024
1948911.0,PHARMALGEN HONEY BEE VENOM,ALLERGENS,1,2.0,4291.0,0.0378612312629024
1948954.0,PHARMALGEN YELLOW JACKET VENOM PROTEIN,ALLERGENS,1,2.0,4291.0,0.0378612312629024
1948938.0,PHARMALGEN YELLOW HORNET VENOM,ALLERGENS,1,1.0,4291.0,0.03785808495066864
1948946.0,PHARMALGEN YELLOW HORNET VENOM PROTEIN,ALLERGENS,1,1.0,4291.0,0.03785808495066864
1948997.0,PHARMALGEN WHITE FACED HORNET VENOM PROTEIN,ALLERGENS,1,1.0,4291.0,0.03785808495066864
1949004.0,PHARMALGEN WHITE FACED HORNET VENOM,ALLERGENS,1,1.0,4291.0,0.03785808495066864
2356643.0,TEVA-VALSARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",1,19.0,2690.0,0.03780587601397105
2356686.0,TEVA-VALSARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",1,19.0,2690.0,0.03780587601397105
2464179.0,TEVA-ARIPIPRAZOLE,ANTIPSYCHOTICS,2,17.0,3363.0,0.03779183161573437
2236753.0,FLUVOXAMINE-50,ANTIDEPRESSANTS,2,12.0,3508.0,0.03776239450145891
2240526.0,DENTICARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12%,STOMATOLOGICAL PREPARATIONS,1,97.0,2754.0,0.03774297558950074
2402092.0,MAR-DONEPEZIL,ANTI-DEMENTIA DRUGS,2,26.0,3705.0,0.03756199539820634
2267217.0,ASACOL 800,INTESTINALANTIINFLAMMATORY AGENTS,1,12.0,3139.0,0.03755569798806979
1990403.0,PMS-AMANTADINE HYDROCHLORIDE CAP 100MG,DOPAMINERGIC AGENTS,1,9.0,4303.0,0.03748221785758873
2194163.0,TEVA-NYSTATIN,"ANTIINFECTIVES/ANTISEPT.,EXCL COMB WITH CORTICOST.",1,28.0,3143.0,0.03747248965261219
2409674.0,APO-VORICONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,2,14.0,3707.0,0.03745802787242079
2257777.0,VINORELBINE TARTRATE FOR INJECTION,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,3,8.0,3731.0,0.03739208251447748
2229656.0,MYLAN-METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,53.0,3713.0,0.03738018595433435
2148765.0,MYLAN-METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,53.0,3713.0,0.03738018595433435
2486822.0,VPI-BENZTROPINE,ANTICHOLINERGIC AGENTS,1,9.0,1982.0,0.0373777346570274
2382466.0,MONTELUKAST,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2,30.0,3711.0,0.037375027531222745
2489317.0,ACH-LACOSAMIDE,ANTIEPILEPTICS,1,17.0,2171.0,0.037225027564378385
2489287.0,ACH-LACOSAMIDE,ANTIEPILEPTICS,1,17.0,2171.0,0.037225027564378385
2489295.0,ACH-LACOSAMIDE,ANTIEPILEPTICS,1,17.0,2171.0,0.037225027564378385
